Shipment_ID,Product_Type,Supplier,Delivery_Time_Days,On_Time_Delivery
11349,Cheese,Supplier_B,9,True
11350,Milk,Supplier_C,11,False
11351,Yogurt,Supplier_A,6,True
11352,Milk,Supplier_C,8,False
11353,Milk,Supplier_C,9,False
11354,Yogurt,Supplier_B,9,False
11355,Cheese,Supplier_B,2,True
11356,Cheese,Supplier_C,5,False
11357,Yogurt,Supplier_B,6,False
11358,Cheese,Supplier_C,12,False
11359,Yogurt,Supplier_B,7,True
11360,ChocoMilk Deluxe,Supplier_C,9,False
11361,ChocoMilk Deluxe,Supplier_A,1,False
11362,Milk,Supplier_C,5,False
11363,ChocoMilk Deluxe,Supplier_B,2,False
11364,ChocoMilk Deluxe,Supplier_B,5,True
11365,ChocoMilk Deluxe,Supplier_B,5,True
11366,Yogurt,Supplier_B,2,True
11367,Milk,Supplier_B,5,False
11368,Cheese,Supplier_A,4,False
11369,Yogurt,Supplier_A,2,True
11370,ChocoMilk Deluxe,Supplier_A,5,False
11371,ChocoMilk Deluxe,Supplier_B,2,False
11372,Milk,Supplier_C,12,False
11373,Yogurt,Supplier_C,4,False
11374,Cheese,Supplier_C,12,False
11375,Milk,Supplier_A,1,True
11376,Milk,Supplier_C,12,False
11377,Cheese,Supplier_C,6,False
11378,Yogurt,Supplier_C,12,False
11379,Milk,Supplier_C,9,False
11380,ChocoMilk Deluxe,Supplier_B,8,False
11381,Yogurt,Supplier_B,9,False
11382,Milk,Supplier_A,9,False
11383,Milk,Supplier_A,4,False
11384,Milk,Supplier_A,1,True
11385,Cheese,Supplier_A,4,True
11386,Cheese,Supplier_X,1,True
11387,Yogurt,Supplier_C,12,False
11388,Milk,Supplier_B,6,False
11389,Milk,Supplier_C,8,False
11390,ChocoMilk Deluxe,Supplier_B,5,True
11391,Cheese,Supplier_C,6,False
11392,ChocoMilk Deluxe,Supplier_B,5,True
11393,ChocoMilk Deluxe,Supplier_B,8,False
11394,Cheese,Supplier_C,10,False
11395,ChocoMilk Deluxe,Supplier_C,8,False
11396,Milk,Supplier_X,1,True
11397,Cheese,Supplier_C,12,False
11398,Yogurt,Supplier_C,12,False
11399,Milk,Supplier_C,8,False
11400,ChocoMilk Deluxe,Supplier_A,5,True
11401,Milk,Supplier_A,2,True
11402,Yogurt,Supplier_X,1,True
11403,Yogurt,Supplier_A,6,False
11404,Cheese,Supplier_A,8,False
11405,ChocoMilk Deluxe,Supplier_X,1,True
11406,ChocoMilk Deluxe,Supplier_C,4,False
11407,Milk,Supplier_A,3,False
11408,ChocoMilk Deluxe,Supplier_B,5,True
11409,Milk,Supplier_B,5,False
11410,Milk,Supplier_B,6,False
11411,Yogurt,Supplier_A,8,True
11412,Milk,Supplier_A,6,True
11413,Milk,Supplier_B,9,False
11414,Yogurt,Supplier_C,6,False
11415,Cheese,Supplier_B,3,True
11416,Yogurt,Supplier_A,6,True
11417,Cheese,Supplier_A,9,False
11418,Milk,Supplier_C,7,False
11419,Milk,Supplier_X,1,True
11420,Milk,Supplier_A,5,False
11421,Yogurt,Supplier_C,5,False
11422,Milk,Supplier_C,5,False
11423,Milk,Supplier_A,3,True
11424,ChocoMilk Deluxe,Supplier_X,1,True
11425,ChocoMilk Deluxe,Supplier_B,9,True
11426,Yogurt,Supplier_B,4,True
11427,Cheese,Supplier_B,3,True
11428,Milk,Supplier_A,7,False
11429,Yogurt,Supplier_B,5,True
11430,Yogurt,Supplier_A,2,True
11431,Cheese,Supplier_B,4,False
11432,Milk,Supplier_A,7,True
11433,ChocoMilk Deluxe,Supplier_A,2,False
11434,Cheese,Supplier_B,6,True
11435,Milk,Supplier_A,3,True
11436,ChocoMilk Deluxe,Supplier_B,1,False
11437,ChocoMilk Deluxe,Supplier_B,6,False
11438,Milk,Supplier_A,3,True
11439,Cheese,Supplier_C,11,False
11440,ChocoMilk Deluxe,Supplier_B,9,True
11441,ChocoMilk Deluxe,Supplier_B,3,True
11442,Milk,Supplier_C,9,False
11443,Yogurt,Supplier_A,8,False
11444,Cheese,Supplier_B,9,True
11445,Milk,Supplier_B,3,True
11446,Yogurt,Supplier_B,2,True
11447,ChocoMilk Deluxe,Supplier_B,5,False
11448,Milk,Supplier_A,3,True
11449,Yogurt,Supplier_C,12,False
11450,ChocoMilk Deluxe,Supplier_A,6,False
11451,Yogurt,Supplier_X,1,True
11452,Milk,Supplier_C,7,False
11453,Milk,Supplier_A,2,True
11454,Yogurt,Supplier_A,3,True
11455,ChocoMilk Deluxe,Supplier_B,2,True
11456,Cheese,Supplier_B,1,True
11457,Milk,Supplier_A,2,False
11458,Yogurt,Supplier_B,5,False
11459,ChocoMilk Deluxe,Supplier_B,9,True
11460,Milk,Supplier_X,1,True
11461,ChocoMilk Deluxe,Supplier_A,9,False
11462,Cheese,Supplier_B,6,False
11463,Yogurt,Supplier_A,8,True
11464,ChocoMilk Deluxe,Supplier_X,1,True
11465,Milk,Supplier_B,3,True
11466,ChocoMilk Deluxe,Supplier_X,1,True
11467,ChocoMilk Deluxe,Supplier_C,9,False
11468,ChocoMilk Deluxe,Supplier_A,1,False
11469,ChocoMilk Deluxe,Supplier_A,7,False
11470,Yogurt,Supplier_B,1,True
11471,Cheese,Supplier_A,7,False
11472,ChocoMilk Deluxe,Supplier_A,4,True
11473,Cheese,Supplier_C,12,False
11474,Cheese,Supplier_B,6,True
11475,Cheese,Supplier_C,5,False
11476,Milk,Supplier_A,6,False
11477,ChocoMilk Deluxe,Supplier_X,1,True
11478,Yogurt,Supplier_A,5,True
11479,Milk,Supplier_A,5,True
11480,Cheese,Supplier_C,8,False
11481,Yogurt,Supplier_B,4,True
11482,Yogurt,Supplier_B,5,False
11483,Milk,Supplier_X,1,True
11484,Milk,Supplier_C,8,False
11485,ChocoMilk Deluxe,Supplier_C,10,False
11486,ChocoMilk Deluxe,Supplier_B,9,True
11487,Milk,Supplier_X,1,True
11488,ChocoMilk Deluxe,Supplier_A,3,True
11489,Yogurt,Supplier_C,9,False
11490,Milk,Supplier_C,4,False
11491,ChocoMilk Deluxe,Supplier_A,7,True
11492,ChocoMilk Deluxe,Supplier_B,2,False
11493,Yogurt,Supplier_X,1,True
11494,Cheese,Supplier_A,2,True
11495,Milk,Supplier_C,6,False
11496,ChocoMilk Deluxe,Supplier_A,3,False
11497,Cheese,Supplier_B,7,False
11498,ChocoMilk Deluxe,Supplier_X,1,True
11499,Milk,Supplier_C,5,False
11500,Cheese,Supplier_X,1,True
11501,Milk,Supplier_A,9,False
11502,Yogurt,Supplier_B,8,True
11503,Cheese,Supplier_B,7,False
11504,ChocoMilk Deluxe,Supplier_A,5,False
11505,Milk,Supplier_C,6,False
11506,Cheese,Supplier_B,3,True
11507,Yogurt,Supplier_A,9,True
11508,Milk,Supplier_A,4,False
11509,Cheese,Supplier_B,6,True
11510,Cheese,Supplier_A,6,True
11511,Milk,Supplier_C,8,False
11512,Yogurt,Supplier_A,2,False
11513,Milk,Supplier_A,3,True
11514,Yogurt,Supplier_C,8,False
11515,Cheese,Supplier_A,5,True
11516,Milk,Supplier_C,5,False
11517,Yogurt,Supplier_C,11,False
11518,ChocoMilk Deluxe,Supplier_C,6,False
11519,Milk,Supplier_B,4,True
11520,ChocoMilk Deluxe,Supplier_C,5,False
11521,Milk,Supplier_C,11,False
11522,Cheese,Supplier_C,12,False
11523,Yogurt,Supplier_X,1,True
11524,ChocoMilk Deluxe,Supplier_B,2,False
11525,Milk,Supplier_A,7,False
11526,Milk,Supplier_C,12,False
11527,Milk,Supplier_A,6,True
11528,Cheese,Supplier_C,7,False
11529,Cheese,Supplier_A,6,False
11530,Cheese,Supplier_B,7,False
11531,Milk,Supplier_A,2,True
11532,Cheese,Supplier_C,12,False
11533,Yogurt,Supplier_C,4,False
11534,ChocoMilk Deluxe,Supplier_B,4,True
11535,Milk,Supplier_A,4,True
11536,ChocoMilk Deluxe,Supplier_B,5,False
11537,Cheese,Supplier_B,4,False
11538,Milk,Supplier_C,9,False
11539,Yogurt,Supplier_C,12,False
11540,Cheese,Supplier_A,3,True
11541,Milk,Supplier_A,3,False
11542,Cheese,Supplier_C,11,False
11543,ChocoMilk Deluxe,Supplier_C,12,False
11544,ChocoMilk Deluxe,Supplier_C,12,False
11545,ChocoMilk Deluxe,Supplier_B,2,True
11546,Yogurt,Supplier_A,8,True
11547,ChocoMilk Deluxe,Supplier_X,1,True
11548,Milk,Supplier_A,2,True
11549,Milk,Supplier_A,1,True
11550,Yogurt,Supplier_A,9,True
11551,Yogurt,Supplier_C,6,False
11552,Yogurt,Supplier_A,7,True
11553,ChocoMilk Deluxe,Supplier_B,7,True
11554,Cheese,Supplier_C,7,False
11555,Yogurt,Supplier_X,1,True
11556,Milk,Supplier_A,3,False
11557,Milk,Supplier_A,8,True
11558,Milk,Supplier_B,2,False
11559,Yogurt,Supplier_B,3,False
11560,Cheese,Supplier_B,4,True
11561,Cheese,Supplier_X,1,True
11562,ChocoMilk Deluxe,Supplier_A,4,True
11563,Milk,Supplier_X,1,True
11564,ChocoMilk Deluxe,Supplier_A,2,False
11565,Milk,Supplier_A,1,True
11566,Milk,Supplier_B,2,False
11567,Cheese,Supplier_X,1,True
11568,ChocoMilk Deluxe,Supplier_A,9,True
11569,Cheese,Supplier_C,4,False
11570,Milk,Supplier_B,9,True
11571,ChocoMilk Deluxe,Supplier_X,1,True
11572,Yogurt,Supplier_A,5,True
11573,ChocoMilk Deluxe,Supplier_C,12,False
11574,Cheese,Supplier_A,7,False
11575,Cheese,Supplier_B,4,False
11576,Cheese,Supplier_B,4,False
11577,ChocoMilk Deluxe,Supplier_C,8,False
11578,Yogurt,Supplier_B,3,False
11579,Cheese,Supplier_B,3,True
11580,Milk,Supplier_C,10,False
11581,Milk,Supplier_A,2,False
11582,ChocoMilk Deluxe,Supplier_A,2,False
11583,ChocoMilk Deluxe,Supplier_B,1,False
11584,Yogurt,Supplier_C,5,False
11585,ChocoMilk Deluxe,Supplier_A,9,False
11586,Cheese,Supplier_A,1,False
11587,Cheese,Supplier_C,5,False
11588,ChocoMilk Deluxe,Supplier_A,1,False
11589,Cheese,Supplier_A,5,False
11590,Cheese,Supplier_A,8,False
11591,ChocoMilk Deluxe,Supplier_A,8,True
11592,Milk,Supplier_C,12,False
11593,Yogurt,Supplier_B,8,False
11594,Yogurt,Supplier_C,5,False
11595,Yogurt,Supplier_B,5,True
11596,Cheese,Supplier_B,7,False
11597,Yogurt,Supplier_B,5,False
11598,ChocoMilk Deluxe,Supplier_B,2,False
11599,ChocoMilk Deluxe,Supplier_A,6,True
11600,Yogurt,Supplier_C,5,False
11601,Yogurt,Supplier_B,8,True
11602,Cheese,Supplier_B,4,True
11603,Milk,Supplier_B,2,True
11604,Milk,Supplier_X,1,True
11605,Cheese,Supplier_B,9,False
11606,ChocoMilk Deluxe,Supplier_B,1,True
11607,Milk,Supplier_B,8,True
11608,ChocoMilk Deluxe,Supplier_C,4,False
11609,ChocoMilk Deluxe,Supplier_A,8,False
11610,Milk,Supplier_B,6,False
11611,Milk,Supplier_C,5,False
11612,ChocoMilk Deluxe,Supplier_C,10,False
11613,Cheese,Supplier_X,1,True
11614,Cheese,Supplier_X,1,True
11615,ChocoMilk Deluxe,Supplier_B,6,False
11616,Milk,Supplier_B,7,True
11617,Cheese,Supplier_B,4,True
11618,ChocoMilk Deluxe,Supplier_B,8,False
11619,Cheese,Supplier_C,11,False
11620,Milk,Supplier_A,8,True
11621,Cheese,Supplier_C,9,False
11622,Yogurt,Supplier_B,2,True
11623,Yogurt,Supplier_C,7,False
11624,Yogurt,Supplier_A,4,True
11625,Milk,Supplier_B,9,False
11626,Yogurt,Supplier_X,1,True
11627,ChocoMilk Deluxe,Supplier_C,5,False
11628,Milk,Supplier_C,12,False
11629,Milk,Supplier_C,9,False
11630,Yogurt,Supplier_B,9,True
11631,Yogurt,Supplier_B,9,False
11632,Milk,Supplier_X,1,True
11633,ChocoMilk Deluxe,Supplier_A,5,True
11634,Cheese,Supplier_C,9,False
11635,ChocoMilk Deluxe,Supplier_A,9,True
11636,Cheese,Supplier_C,6,False
11637,Milk,Supplier_X,1,True
11638,Milk,Supplier_X,1,True
11639,Cheese,Supplier_C,7,False
11640,Yogurt,Supplier_X,1,True
11641,Yogurt,Supplier_C,8,False
11642,Cheese,Supplier_A,1,False
11643,ChocoMilk Deluxe,Supplier_X,1,True
11644,ChocoMilk Deluxe,Supplier_A,2,True
11645,Yogurt,Supplier_A,2,False
11646,Milk,Supplier_A,8,False
11647,Yogurt,Supplier_X,1,True
11648,ChocoMilk Deluxe,Supplier_A,3,True
11649,Yogurt,Supplier_A,4,False
11650,Milk,Supplier_B,9,True
11651,Cheese,Supplier_A,4,False
11652,Yogurt,Supplier_A,8,True
11653,ChocoMilk Deluxe,Supplier_A,2,True
11654,Milk,Supplier_C,11,False
11655,Cheese,Supplier_A,9,False
11656,Yogurt,Supplier_B,6,False
11657,ChocoMilk Deluxe,Supplier_A,7,False
11658,Cheese,Supplier_C,6,False
11659,Yogurt,Supplier_B,4,False
11660,Milk,Supplier_A,4,True
11661,Yogurt,Supplier_X,1,True
11662,ChocoMilk Deluxe,Supplier_C,6,False
11663,ChocoMilk Deluxe,Supplier_C,12,False
11664,ChocoMilk Deluxe,Supplier_B,9,False
11665,Milk,Supplier_X,1,True
11666,ChocoMilk Deluxe,Supplier_C,9,False
11667,ChocoMilk Deluxe,Supplier_A,9,False
11668,Cheese,Supplier_A,8,False
11669,ChocoMilk Deluxe,Supplier_C,9,False
11670,Milk,Supplier_B,4,False
11671,Cheese,Supplier_C,10,False
11672,Cheese,Supplier_B,6,False
11673,Cheese,Supplier_C,9,False
11674,Cheese,Supplier_A,4,True
11675,ChocoMilk Deluxe,Supplier_B,9,False
11676,Milk,Supplier_C,5,False
11677,Cheese,Supplier_B,9,False
11678,Milk,Supplier_C,5,False
11679,Yogurt,Supplier_A,5,False
11680,Milk,Supplier_C,7,False
11681,ChocoMilk Deluxe,Supplier_A,7,False
11682,ChocoMilk Deluxe,Supplier_A,3,False
11683,ChocoMilk Deluxe,Supplier_B,2,True
11684,Yogurt,Supplier_A,2,True
11685,ChocoMilk Deluxe,Supplier_C,11,False
11686,ChocoMilk Deluxe,Supplier_B,5,True
11687,Cheese,Supplier_C,7,False
11688,Yogurt,Supplier_B,9,False
11689,ChocoMilk Deluxe,Supplier_B,8,True
11690,ChocoMilk Deluxe,Supplier_A,1,False
11691,Milk,Supplier_B,7,False
11692,Yogurt,Supplier_B,2,True
11693,Cheese,Supplier_C,9,False
11694,Cheese,Supplier_C,9,False
11695,Yogurt,Supplier_B,7,True
11696,Yogurt,Supplier_X,1,True
11697,Milk,Supplier_C,6,False
11698,Cheese,Supplier_A,1,True
11699,Milk,Supplier_B,7,False
11700,Milk,Supplier_B,7,True
11701,Yogurt,Supplier_B,3,False
11702,Milk,Supplier_B,1,False
11703,ChocoMilk Deluxe,Supplier_C,9,False
11704,Cheese,Supplier_C,9,False
11705,ChocoMilk Deluxe,Supplier_B,4,True
11706,Milk,Supplier_B,6,False
11707,ChocoMilk Deluxe,Supplier_X,1,True
11708,Cheese,Supplier_B,8,True
11709,Cheese,Supplier_B,1,False
11710,ChocoMilk Deluxe,Supplier_A,8,True
11711,ChocoMilk Deluxe,Supplier_A,9,True
11712,Yogurt,Supplier_A,5,False
11713,Milk,Supplier_B,2,True
11714,Cheese,Supplier_A,9,False
11715,Cheese,Supplier_C,9,False
11716,Yogurt,Supplier_A,1,True
11717,ChocoMilk Deluxe,Supplier_B,4,True
11718,ChocoMilk Deluxe,Supplier_B,1,True
11719,Milk,Supplier_X,1,True
11720,Yogurt,Supplier_B,8,True
11721,Yogurt,Supplier_A,2,False
11722,Yogurt,Supplier_C,6,False
11723,Yogurt,Supplier_B,4,True
11724,Yogurt,Supplier_C,11,False
11725,ChocoMilk Deluxe,Supplier_A,5,False
11726,Yogurt,Supplier_C,6,False
11727,Cheese,Supplier_B,8,True
11728,ChocoMilk Deluxe,Supplier_X,1,True
11729,ChocoMilk Deluxe,Supplier_C,6,False
11730,Yogurt,Supplier_C,4,False
11731,Milk,Supplier_A,9,False
11732,Cheese,Supplier_X,1,True
11733,Milk,Supplier_A,7,True
11734,Cheese,Supplier_A,3,False
11735,ChocoMilk Deluxe,Supplier_A,5,False
11736,Yogurt,Supplier_C,7,False
11737,Milk,Supplier_A,1,False
11738,Milk,Supplier_A,9,True
11739,Milk,Supplier_B,9,True
11740,Cheese,Supplier_B,8,True
11741,Yogurt,Supplier_C,12,False
11742,ChocoMilk Deluxe,Supplier_C,11,False
11743,Cheese,Supplier_C,11,False
11744,Milk,Supplier_B,9,False
11745,Milk,Supplier_A,2,False
11746,Cheese,Supplier_A,5,False
11747,ChocoMilk Deluxe,Supplier_B,9,True
11748,Cheese,Supplier_C,8,False
11749,Cheese,Supplier_A,6,False
11750,ChocoMilk Deluxe,Supplier_C,9,False
11751,Yogurt,Supplier_X,1,True
11752,Milk,Supplier_B,6,True
11753,Yogurt,Supplier_C,9,False
11754,ChocoMilk Deluxe,Supplier_A,2,False
11755,Yogurt,Supplier_C,10,False
11756,ChocoMilk Deluxe,Supplier_C,6,False
11757,Yogurt,Supplier_C,11,False
11758,Cheese,Supplier_C,9,False
11759,Yogurt,Supplier_B,9,True
11760,ChocoMilk Deluxe,Supplier_B,6,True
11761,Cheese,Supplier_X,1,True
11762,Cheese,Supplier_A,6,False
11763,Yogurt,Supplier_A,3,True
11764,Cheese,Supplier_A,5,True
11765,Yogurt,Supplier_C,11,False
11766,Cheese,Supplier_B,5,True
11767,Milk,Supplier_C,8,False
11768,Yogurt,Supplier_B,8,False
11769,Cheese,Supplier_B,5,True
11770,Milk,Supplier_C,5,False
11771,Yogurt,Supplier_A,6,True
11772,Yogurt,Supplier_B,8,False
11773,ChocoMilk Deluxe,Supplier_C,10,False
11774,ChocoMilk Deluxe,Supplier_B,7,False
11775,Yogurt,Supplier_X,1,True
11776,Yogurt,Supplier_A,8,False
11777,Yogurt,Supplier_C,6,False
11778,Milk,Supplier_A,1,False
11779,Cheese,Supplier_B,6,True
11780,Yogurt,Supplier_X,1,True
11781,Yogurt,Supplier_A,3,False
11782,Yogurt,Supplier_B,1,False
11783,Cheese,Supplier_C,4,False
11784,Yogurt,Supplier_C,5,False
11785,ChocoMilk Deluxe,Supplier_A,4,False
11786,Yogurt,Supplier_C,8,False
11787,Milk,Supplier_B,5,False
11788,Yogurt,Supplier_X,1,True
11789,ChocoMilk Deluxe,Supplier_B,7,False
11790,Yogurt,Supplier_B,6,False
11791,Milk,Supplier_X,1,True
11792,ChocoMilk Deluxe,Supplier_B,9,False
11793,ChocoMilk Deluxe,Supplier_A,2,True
11794,Yogurt,Supplier_X,1,True
11795,ChocoMilk Deluxe,Supplier_A,3,True
11796,Yogurt,Supplier_C,4,False
11797,Cheese,Supplier_B,2,True
11798,Milk,Supplier_B,9,False
11799,Cheese,Supplier_B,9,False
11800,Cheese,Supplier_X,1,True
11801,Yogurt,Supplier_C,11,False
11802,Cheese,Supplier_B,7,True
11803,Milk,Supplier_C,8,False
11804,Milk,Supplier_B,9,True
11805,Milk,Supplier_A,8,False
11806,Milk,Supplier_X,1,True
11807,Milk,Supplier_A,9,True
11808,Yogurt,Supplier_B,1,False
11809,Cheese,Supplier_A,2,False
11810,Yogurt,Supplier_B,4,False
11811,Cheese,Supplier_C,12,False
11812,Cheese,Supplier_B,5,True
11813,Cheese,Supplier_A,5,True
11814,Yogurt,Supplier_B,3,False
11815,Yogurt,Supplier_B,4,True
11816,Cheese,Supplier_B,4,True
11817,ChocoMilk Deluxe,Supplier_A,6,True
11818,Milk,Supplier_B,1,False
11819,Cheese,Supplier_C,10,False
11820,ChocoMilk Deluxe,Supplier_C,8,False
11821,Milk,Supplier_C,10,False
11822,ChocoMilk Deluxe,Supplier_A,5,True
11823,Milk,Supplier_B,2,False
11824,Yogurt,Supplier_A,1,True
11825,Milk,Supplier_C,4,False
11826,ChocoMilk Deluxe,Supplier_A,5,True
11827,ChocoMilk Deluxe,Supplier_C,5,False
11828,ChocoMilk Deluxe,Supplier_C,4,False
11829,Yogurt,Supplier_C,8,False
11830,Yogurt,Supplier_A,1,False
11831,Milk,Supplier_A,3,True
11832,Milk,Supplier_C,12,False
11833,ChocoMilk Deluxe,Supplier_C,11,False
11834,ChocoMilk Deluxe,Supplier_B,1,True
11835,Cheese,Supplier_B,2,False
11836,Cheese,Supplier_A,3,True
11837,ChocoMilk Deluxe,Supplier_A,1,False
11838,Yogurt,Supplier_B,9,True
11839,Yogurt,Supplier_A,9,True
11840,Milk,Supplier_B,4,True
11841,ChocoMilk Deluxe,Supplier_C,6,False
11842,ChocoMilk Deluxe,Supplier_B,7,False
11843,Yogurt,Supplier_B,7,False
11844,Cheese,Supplier_A,7,True
11845,Yogurt,Supplier_C,6,False
11846,Cheese,Supplier_C,10,False
11847,Yogurt,Supplier_B,8,True
11848,ChocoMilk Deluxe,Supplier_C,9,False
11849,Yogurt,Supplier_X,1,True
11850,Yogurt,Supplier_C,10,False
11851,ChocoMilk Deluxe,Supplier_A,2,False
11852,Cheese,Supplier_C,6,False
11853,ChocoMilk Deluxe,Supplier_C,9,False
11854,Milk,Supplier_A,8,False
11855,Cheese,Supplier_B,7,True
11856,Milk,Supplier_X,1,True
11857,ChocoMilk Deluxe,Supplier_B,3,False
11858,Cheese,Supplier_B,7,True
11859,Cheese,Supplier_A,5,False
11860,Cheese,Supplier_C,10,False
11861,Cheese,Supplier_C,11,False
11862,Yogurt,Supplier_B,6,False
11863,Yogurt,Supplier_C,10,False
11864,Cheese,Supplier_C,7,False
11865,Yogurt,Supplier_B,9,False
11866,Milk,Supplier_C,6,False
11867,Cheese,Supplier_C,9,False
11868,Yogurt,Supplier_A,2,True
11869,Milk,Supplier_X,1,True
11870,ChocoMilk Deluxe,Supplier_B,7,True
11871,Milk,Supplier_B,1,False
11872,Milk,Supplier_B,1,False
11873,Cheese,Supplier_C,12,False
11874,ChocoMilk Deluxe,Supplier_A,9,True
11875,Milk,Supplier_B,8,True
11876,ChocoMilk Deluxe,Supplier_C,11,False
11877,Cheese,Supplier_B,2,False
11878,ChocoMilk Deluxe,Supplier_B,3,True
11879,ChocoMilk Deluxe,Supplier_B,9,False
11880,Cheese,Supplier_C,4,False
11881,Milk,Supplier_X,1,True
11882,Yogurt,Supplier_B,9,True
11883,Yogurt,Supplier_C,6,False
11884,Yogurt,Supplier_C,5,False
11885,Cheese,Supplier_A,6,True
11886,Yogurt,Supplier_C,7,False
11887,ChocoMilk Deluxe,Supplier_B,1,True
11888,ChocoMilk Deluxe,Supplier_C,4,False
11889,Milk,Supplier_A,8,True
11890,ChocoMilk Deluxe,Supplier_A,9,False
11891,Milk,Supplier_A,3,True
11892,ChocoMilk Deluxe,Supplier_B,3,False
11893,Yogurt,Supplier_C,12,False
11894,ChocoMilk Deluxe,Supplier_B,3,False
11895,Milk,Supplier_C,12,False
11896,Milk,Supplier_C,12,False
11897,ChocoMilk Deluxe,Supplier_C,8,False
11898,ChocoMilk Deluxe,Supplier_B,4,False
11899,Milk,Supplier_C,12,False
11900,Milk,Supplier_C,4,False
11901,Yogurt,Supplier_A,8,True
11902,Cheese,Supplier_B,9,True
11903,ChocoMilk Deluxe,Supplier_X,1,True
11904,Cheese,Supplier_C,7,False
11905,Yogurt,Supplier_B,9,True
11906,ChocoMilk Deluxe,Supplier_C,9,False
11907,Cheese,Supplier_C,9,False
11908,Milk,Supplier_A,6,True
11909,ChocoMilk Deluxe,Supplier_B,9,True
11910,ChocoMilk Deluxe,Supplier_B,3,True
11911,Yogurt,Supplier_C,10,False
11912,Cheese,Supplier_C,12,False
11913,Milk,Supplier_A,2,False
11914,Milk,Supplier_B,8,False
11915,Yogurt,Supplier_A,1,False
11916,ChocoMilk Deluxe,Supplier_A,7,True
11917,Yogurt,Supplier_A,4,True
11918,Milk,Supplier_A,6,False
11919,Yogurt,Supplier_A,4,True
11920,Milk,Supplier_B,3,False
11921,Cheese,Supplier_A,8,True
11922,Yogurt,Supplier_A,2,True
11923,ChocoMilk Deluxe,Supplier_A,7,False
11924,Cheese,Supplier_C,10,False
11925,Yogurt,Supplier_A,9,False
11926,Milk,Supplier_C,9,False
11927,ChocoMilk Deluxe,Supplier_X,1,True
11928,Yogurt,Supplier_B,8,True
11929,ChocoMilk Deluxe,Supplier_B,9,False
11930,Cheese,Supplier_C,9,False
11931,Yogurt,Supplier_B,2,False
11932,Cheese,Supplier_B,9,True
11933,ChocoMilk Deluxe,Supplier_A,4,True
11934,Yogurt,Supplier_C,5,False
11935,ChocoMilk Deluxe,Supplier_A,8,False
11936,ChocoMilk Deluxe,Supplier_A,4,False
11937,Cheese,Supplier_B,2,False
11938,Cheese,Supplier_C,5,False
11939,Milk,Supplier_A,3,True
11940,ChocoMilk Deluxe,Supplier_C,9,False
11941,Yogurt,Supplier_C,6,False
11942,Cheese,Supplier_C,7,False
11943,Milk,Supplier_B,4,True
11944,ChocoMilk Deluxe,Supplier_X,1,True
11945,Yogurt,Supplier_C,8,False
11946,Milk,Supplier_C,12,False
11947,Yogurt,Supplier_A,4,True
11948,Yogurt,Supplier_X,1,True
11949,Milk,Supplier_B,8,False
11950,Yogurt,Supplier_C,8,False
11951,Cheese,Supplier_B,6,True
11952,Yogurt,Supplier_C,6,False
11953,Cheese,Supplier_A,2,False
11954,Milk,Supplier_A,9,True
11955,Milk,Supplier_A,7,True
11956,Milk,Supplier_A,3,False
11957,Milk,Supplier_C,5,False
11958,ChocoMilk Deluxe,Supplier_A,3,True
11959,ChocoMilk Deluxe,Supplier_B,7,True
11960,ChocoMilk Deluxe,Supplier_C,10,False
11961,Yogurt,Supplier_X,1,True
11962,Milk,Supplier_B,2,False
11963,Milk,Supplier_B,3,True
11964,ChocoMilk Deluxe,Supplier_A,6,False
11965,ChocoMilk Deluxe,Supplier_C,8,False
11966,ChocoMilk Deluxe,Supplier_A,8,False
11967,Yogurt,Supplier_A,8,True
11968,Milk,Supplier_A,2,True
11969,Milk,Supplier_A,4,False
11970,Cheese,Supplier_C,4,False
11971,ChocoMilk Deluxe,Supplier_C,12,False
11972,Yogurt,Supplier_A,4,False
11973,Milk,Supplier_B,5,False
11974,Milk,Supplier_B,2,True
11975,Yogurt,Supplier_C,5,False
11976,Milk,Supplier_X,1,True
11977,ChocoMilk Deluxe,Supplier_A,2,False
11978,Yogurt,Supplier_C,10,False
11979,Milk,Supplier_C,4,False
11980,Yogurt,Supplier_C,12,False
11981,Cheese,Supplier_X,1,True
11982,Yogurt,Supplier_C,6,False
11983,Yogurt,Supplier_C,10,False
11984,Cheese,Supplier_A,9,False
11985,Yogurt,Supplier_B,9,True
11986,ChocoMilk Deluxe,Supplier_B,1,False
11987,Cheese,Supplier_C,9,False
11988,Milk,Supplier_A,4,False
11989,Milk,Supplier_C,6,False
11990,Milk,Supplier_B,8,True
11991,Yogurt,Supplier_B,2,True
11992,ChocoMilk Deluxe,Supplier_A,5,True
11993,ChocoMilk Deluxe,Supplier_X,1,True
11994,ChocoMilk Deluxe,Supplier_C,4,False
11995,Yogurt,Supplier_A,3,True
11996,Yogurt,Supplier_A,1,False
11997,Cheese,Supplier_X,1,True
11998,Milk,Supplier_B,1,True
11999,ChocoMilk Deluxe,Supplier_C,10,False
12000,Yogurt,Supplier_C,5,False
12001,Yogurt,Supplier_C,8,False
12002,Milk,Supplier_A,3,True
12003,ChocoMilk Deluxe,Supplier_B,1,True
12004,Cheese,Supplier_C,9,False
12005,Yogurt,Supplier_B,8,True
12006,ChocoMilk Deluxe,Supplier_A,6,True
12007,Yogurt,Supplier_B,6,False
12008,ChocoMilk Deluxe,Supplier_C,10,False
12009,ChocoMilk Deluxe,Supplier_B,1,True
