Customer_ID,Age,Gender,Region,Total_Purchases,Satisfaction_Score,Churn
14269,44,Female,South,66,4.0,False
14270,32,Female,West,75,4.7,False
14271,22,Male,North,3,3.4,False
14272,60,Male,East,72,3.3,False
14273,30,Female,West,80,3.1,False
14274,23,Female,East,47,4.1,False
14275,59,Female,South,9,1.4,True
14276,37,Female,North,46,4.2,False
14277,20,Female,North,27,2.4,False
14278,45,Male,North,51,4.5,False
14279,20,Female,West,86,3.0,False
14280,50,Female,West,63,3.1,False
14281,19,Male,West,91,4.2,False
14282,54,Male,South,59,3.0,False
14283,46,Female,East,38,2.3,False
14284,31,Female,East,50,1.3,False
14285,24,Male,North,60,4.8,False
14286,61,Male,West,70,3.9,False
14287,21,Male,South,44,3.5,False
14288,67,Male,North,85,4.0,False
14289,38,Female,South,34,3.9,False
14290,42,Male,South,71,1.3,False
14291,26,Female,North,52,1.5,False
14292,29,Male,West,10,3.2,False
14293,29,Male,South,47,4.0,False
14294,22,Female,North,60,2.2,False
14295,46,Female,South,16,4.7,False
14296,44,Female,East,34,1.7,False
14297,56,Male,South,28,4.1,False
14298,66,Male,North,98,1.6,False
14299,37,Female,North,7,1.9,True
14300,46,Male,North,73,2.7,False
14301,36,Male,West,57,2.9,False
14302,53,Male,West,26,2.1,False
14303,50,Female,South,82,1.8,False
14304,25,Female,East,74,4.9,False
14305,47,Female,South,50,4.5,False
14306,51,Male,South,40,3.4,False
14307,48,Male,South,29,4.0,False
14308,18,Female,East,14,2.7,True
14309,52,Male,West,14,3.9,False
14310,36,Female,South,61,2.1,False
14311,63,Female,South,38,1.6,False
14312,35,Female,East,8,3.9,False
14313,63,Male,South,74,4.5,False
14314,34,Female,South,29,1.9,False
14315,59,Male,West,83,4.1,False
14316,48,Female,South,39,3.4,False
14317,37,Male,North,36,4.7,False
14318,46,Female,East,52,4.9,False
14319,56,Male,North,49,3.6,False
14320,60,Male,East,60,3.6,False
14321,38,Female,South,18,4.3,False
14322,26,Male,East,31,4.8,False
14323,47,Male,South,60,1.8,False
14324,50,Male,West,14,2.2,True
14325,35,Male,North,45,2.5,False
14326,66,Male,South,40,1.3,False
14327,68,Male,West,88,2.0,False
14328,27,Male,South,62,2.0,False
14329,18,Male,North,93,3.9,False
14330,45,Male,East,98,2.1,False
14331,50,Female,North,69,2.9,False
14332,56,Female,West,95,4.9,False
14333,35,Female,East,71,3.6,False
14334,60,Male,East,86,2.2,False
14335,62,Male,South,81,3.6,False
14336,26,Female,North,1,2.0,True
14337,45,Female,West,32,1.8,False
14338,40,Female,East,67,2.6,False
14339,43,Male,North,92,1.6,False
14340,66,Female,North,55,2.6,False
14341,60,Female,North,15,4.4,False
14342,50,Male,North,61,2.8,False
14343,37,Male,South,56,1.7,False
14344,33,Female,South,39,2.1,False
14345,36,Male,West,22,2.7,False
14346,49,Male,West,19,3.0,False
14347,28,Female,West,61,3.7,False
14348,63,Female,South,50,4.4,False
14349,61,Male,East,92,1.8,False
14350,57,Male,North,18,4.1,False
14351,64,Female,South,61,3.6,False
14352,43,Male,South,45,2.5,False
14353,18,Female,South,11,1.7,True
14354,55,Female,West,13,4.0,False
14355,29,Female,West,39,1.9,False
14356,26,Female,West,92,3.0,False
14357,67,Male,East,66,2.7,False
14358,25,Male,North,45,3.9,False
14359,48,Female,North,35,3.4,False
14360,37,Male,South,94,2.0,False
14361,36,Male,North,92,4.0,False
14362,49,Male,East,33,3.7,False
14363,22,Male,South,95,3.4,False
14364,48,Female,North,31,1.2,False
14365,39,Female,West,74,4.8,False
14366,37,Female,East,18,1.1,True
14367,29,Male,West,95,4.2,False
14368,36,Female,South,65,1.9,False
14369,54,Female,West,90,1.0,False
14370,19,Male,West,49,1.1,False
14371,21,Male,North,15,1.3,True
14372,47,Male,East,64,4.5,False
14373,40,Male,North,7,4.0,False
14374,38,Male,East,57,3.0,False
14375,22,Female,South,84,4.6,False
14376,24,Female,South,49,3.2,False
14377,29,Female,North,21,2.3,False
14378,58,Male,West,40,1.0,False
14379,28,Female,South,12,4.2,False
14380,63,Male,East,22,4.9,False
14381,31,Male,East,9,1.6,True
14382,56,Female,West,77,4.9,False
14383,20,Male,South,99,1.9,False
14384,40,Male,West,75,3.3,False
14385,20,Female,South,78,1.7,False
14386,53,Male,East,31,2.1,False
14387,56,Female,East,3,5.0,False
14388,41,Male,East,43,2.6,False
14389,58,Male,West,48,2.3,False
14390,50,Female,North,23,3.4,False
14391,49,Female,North,61,1.2,False
14392,47,Male,North,86,1.8,False
14393,53,Male,East,15,4.8,False
14394,20,Male,South,46,4.5,False
14395,23,Male,West,56,2.9,False
14396,49,Male,East,95,4.0,False
14397,23,Male,North,14,2.3,True
14398,60,Male,North,94,4.2,False
14399,21,Female,South,48,3.4,False
14400,21,Male,West,45,1.3,False
14401,30,Female,East,24,3.3,False
14402,66,Male,North,53,2.6,False
14403,60,Male,East,19,2.6,True
14404,20,Female,West,7,3.5,False
14405,52,Male,South,62,2.0,False
14406,61,Male,South,47,3.6,False
14407,64,Female,South,82,4.5,False
14408,33,Male,East,50,4.3,False
14409,41,Female,East,63,3.2,False
14410,57,Male,South,50,3.6,False
14411,41,Female,East,75,1.5,False
14412,63,Female,South,25,2.4,False
14413,41,Male,West,39,1.5,False
14414,55,Male,East,94,4.2,False
14415,22,Male,East,12,3.8,False
14416,69,Female,South,85,2.3,False
14417,36,Male,South,55,4.3,False
14418,24,Female,South,74,3.7,False
14419,47,Female,East,98,2.7,False
14420,42,Female,South,89,3.6,False
14421,18,Male,North,23,3.6,False
14422,19,Male,East,75,1.2,False
14423,25,Male,East,97,4.2,False
14424,21,Male,South,85,3.8,False
14425,64,Male,East,59,1.6,False
14426,49,Male,East,32,4.0,False
14427,63,Female,East,86,4.7,False
14428,55,Male,North,17,3.5,False
14429,66,Female,North,28,4.8,False
14430,23,Male,South,43,2.6,False
14431,61,Female,East,49,3.2,False
14432,66,Female,North,44,4.5,False
14433,57,Female,West,57,2.5,False
14434,50,Male,South,81,1.0,False
14435,54,Male,South,14,1.2,True
14436,27,Male,West,27,3.8,False
14437,41,Male,South,7,3.6,False
14438,53,Male,West,56,4.2,False
14439,20,Male,West,95,1.4,False
14440,64,Female,East,47,4.1,False
14441,54,Female,South,12,4.1,False
14442,44,Male,West,2,4.2,False
14443,41,Female,East,86,1.2,False
14444,33,Female,South,72,4.3,False
14445,64,Male,South,56,4.5,False
14446,49,Female,East,16,3.3,False
14447,33,Female,East,25,4.8,False
14448,26,Male,North,3,3.1,False
14449,33,Female,West,94,4.3,False
14450,67,Female,South,45,1.7,False
14451,33,Male,East,50,2.6,False
14452,21,Female,South,83,2.7,False
14453,66,Female,West,93,2.4,False
14454,28,Female,South,5,1.4,True
14455,41,Female,North,84,2.6,False
14456,64,Male,West,33,4.8,False
14457,48,Male,West,65,3.3,False
14458,67,Female,North,32,4.9,False
14459,41,Female,West,29,3.8,False
14460,41,Female,South,23,2.6,False
14461,41,Male,East,74,2.3,False
14462,53,Female,West,12,1.4,True
14463,49,Female,South,60,2.8,False
14464,32,Male,South,99,4.3,False
14465,39,Female,East,47,1.5,False
14466,51,Female,South,73,4.7,False
14467,56,Male,West,75,3.8,False
14468,29,Female,West,11,3.9,False
14469,34,Female,West,38,3.5,False
14470,58,Male,East,68,1.9,False
14471,59,Male,East,83,2.1,False
14472,19,Male,East,21,4.8,False
14473,56,Male,East,6,3.2,False
14474,67,Male,North,87,2.3,False
14475,23,Female,East,71,1.1,False
14476,68,Female,East,36,2.6,False
14477,48,Male,South,15,1.4,True
14478,66,Male,East,9,1.8,True
14479,42,Male,North,47,3.9,False
14480,45,Male,South,86,1.3,False
14481,62,Male,North,11,1.0,True
14482,43,Male,South,99,3.3,False
14483,21,Female,North,17,3.4,False
14484,46,Female,South,73,1.8,False
14485,32,Male,South,34,4.8,False
14486,51,Male,East,46,4.2,False
14487,50,Male,West,83,2.1,False
14488,33,Male,North,94,4.9,False
14489,57,Female,East,86,2.5,False
14490,56,Female,South,90,1.4,False
14491,22,Female,East,30,3.1,False
14492,69,Female,East,12,4.4,False
14493,51,Male,North,7,2.0,True
14494,39,Male,East,66,3.7,False
14495,54,Male,North,21,3.6,False
14496,27,Female,West,91,2.8,False
14497,48,Male,East,50,2.9,False
14498,31,Female,South,1,3.1,False
14499,51,Male,East,78,1.4,False
14500,36,Male,East,49,2.1,False
14501,54,Male,South,66,1.7,False
14502,38,Female,East,87,2.4,False
14503,54,Male,East,26,4.4,False
14504,41,Male,South,25,3.1,False
14505,49,Female,East,79,2.5,False
14506,47,Female,West,29,4.2,False
14507,54,Male,West,52,3.2,False
14508,55,Male,East,64,2.0,False
14509,34,Female,South,28,1.8,False
14510,63,Male,South,39,4.9,False
14511,53,Female,West,68,1.4,False
14512,48,Male,South,94,4.7,False
14513,67,Female,South,61,3.8,False
14514,67,Female,South,10,1.9,True
14515,60,Male,East,10,2.7,True
14516,34,Male,North,86,4.3,False
14517,31,Male,West,80,2.6,False
14518,23,Male,South,40,2.2,False
14519,47,Male,East,51,1.7,False
14520,36,Female,South,43,1.3,False
14521,67,Female,West,77,4.8,False
14522,44,Female,North,39,3.7,False
14523,57,Male,South,94,1.9,False
14524,54,Male,West,13,3.2,False
14525,48,Male,West,42,4.5,False
14526,33,Female,West,26,3.1,False
14527,30,Female,South,59,2.2,False
14528,32,Female,West,58,2.1,False
14529,43,Male,North,31,1.1,False
14530,46,Female,East,27,1.1,False
14531,18,Female,West,62,2.8,False
14532,50,Female,East,57,2.9,False
14533,51,Male,East,4,3.9,False
14534,68,Male,West,76,4.9,False
14535,51,Male,South,52,1.4,False
14536,65,Male,East,99,1.0,False
14537,51,Female,South,39,1.3,False
14538,38,Female,South,1,2.5,True
14539,24,Female,West,16,4.2,False
14540,18,Male,North,86,2.0,False
14541,18,Male,North,45,1.6,False
14542,35,Female,South,34,1.0,False
14543,49,Male,South,22,3.4,False
14544,48,Female,South,78,3.0,False
14545,35,Male,North,3,3.7,False
14546,33,Male,South,38,3.6,False
14547,18,Female,East,77,3.7,False
14548,61,Male,East,2,3.6,False
14549,28,Female,East,54,1.8,False
14550,47,Male,South,40,2.7,False
14551,58,Male,West,73,1.8,False
14552,45,Male,South,42,4.6,False
14553,43,Male,East,58,3.3,False
14554,40,Female,North,35,4.1,False
14555,27,Male,East,49,2.1,False
14556,28,Female,North,61,4.3,False
14557,62,Female,South,42,1.6,False
14558,61,Female,East,27,1.0,False
14559,23,Female,South,20,4.9,False
14560,46,Male,South,21,1.2,False
14561,39,Female,South,6,2.2,True
14562,31,Male,South,93,1.9,False
14563,23,Male,West,22,2.0,False
14564,61,Male,North,99,1.9,False
14565,67,Male,West,87,1.5,False
14566,37,Female,South,29,4.1,False
14567,28,Female,West,40,4.0,False
14568,19,Female,North,27,3.9,False
14569,61,Female,East,15,3.6,False
14570,42,Male,South,99,3.0,False
14571,32,Male,South,50,3.3,False
14572,55,Male,West,91,1.1,False
14573,22,Female,East,12,2.9,True
14574,32,Male,North,54,4.4,False
14575,43,Male,East,41,1.8,False
14576,28,Female,East,72,3.8,False
14577,64,Male,East,51,1.4,False
14578,68,Male,East,98,1.3,False
14579,50,Female,North,80,4.0,False
14580,54,Male,West,49,2.2,False
14581,53,Female,South,81,2.3,False
14582,58,Female,West,25,3.2,False
14583,55,Female,South,90,4.1,False
14584,28,Male,West,47,4.8,False
14585,52,Female,West,17,2.0,True
14586,26,Female,North,38,3.0,False
14587,28,Female,East,12,2.9,True
14588,58,Male,North,77,2.3,False
14589,50,Female,North,6,4.1,False
14590,62,Male,South,9,2.7,True
14591,50,Female,South,46,2.8,False
14592,44,Female,West,22,1.1,False
14593,35,Female,West,55,3.1,False
14594,28,Male,East,3,4.4,False
14595,64,Male,West,90,2.2,False
14596,47,Male,North,34,4.8,False
14597,33,Female,West,4,3.2,False
14598,41,Female,South,2,2.8,True
14599,18,Male,South,58,3.0,False
14600,28,Female,West,13,2.3,True
14601,23,Female,East,37,3.8,False
14602,29,Male,West,9,4.2,False
14603,43,Female,West,8,1.1,True
14604,36,Female,North,50,4.4,False
14605,18,Female,East,62,1.1,False
14606,51,Male,West,97,4.0,False
14607,37,Female,North,30,3.6,False
14608,29,Female,West,97,3.6,False
14609,41,Male,West,81,3.3,False
14610,49,Male,North,99,4.9,False
14611,50,Male,East,24,1.1,False
14612,56,Male,North,48,4.0,False
14613,27,Male,West,22,2.5,False
14614,39,Male,South,68,3.3,False
14615,65,Female,East,51,3.5,False
14616,64,Female,South,73,1.6,False
14617,58,Male,East,62,1.5,False
14618,31,Male,West,67,1.8,False
14619,21,Female,South,16,2.1,True
14620,46,Female,South,53,2.4,False
14621,23,Female,West,38,1.3,False
14622,64,Male,North,48,2.6,False
14623,57,Female,West,59,4.7,False
14624,59,Female,West,7,4.0,False
14625,56,Female,East,84,3.9,False
14626,66,Female,West,45,2.5,False
14627,42,Female,West,61,3.4,False
14628,62,Male,North,82,2.1,False
14629,25,Male,North,96,2.5,False
14630,28,Male,East,75,2.5,False
14631,18,Male,West,94,4.1,False
14632,23,Female,West,88,3.1,False
14633,55,Male,East,27,2.6,False
14634,45,Female,East,31,1.7,False
14635,49,Male,South,70,4.7,False
14636,26,Female,South,91,2.4,False
14637,51,Female,North,79,2.3,False
14638,66,Female,East,57,2.5,False
14639,19,Male,North,13,2.0,True
14640,39,Male,West,56,4.3,False
14641,56,Female,West,7,3.8,False
14642,40,Male,West,39,3.8,False
14643,68,Female,West,96,3.0,False
14644,69,Male,North,51,1.8,False
14645,20,Male,West,84,2.8,False
14646,60,Female,East,76,4.4,False
14647,62,Male,West,82,3.9,False
14648,33,Female,West,57,3.1,False
14649,58,Male,West,46,4.2,False
14650,47,Male,West,14,2.8,True
14651,36,Female,North,56,4.2,False
14652,61,Male,South,18,3.2,False
14653,43,Female,West,85,2.2,False
14654,33,Female,West,97,3.4,False
14655,39,Female,East,54,3.8,False
14656,23,Male,West,53,3.8,False
14657,54,Female,East,43,3.9,False
14658,22,Female,South,94,4.6,False
14659,60,Female,West,18,1.6,True
14660,31,Female,East,3,3.8,False
14661,41,Female,East,52,4.4,False
14662,31,Female,South,32,2.5,False
14663,26,Female,North,2,2.6,True
14664,57,Male,North,11,1.7,True
14665,28,Female,South,2,3.3,False
14666,27,Male,South,95,4.8,False
14667,48,Male,North,99,1.8,False
14668,68,Female,West,29,4.2,False
14669,42,Male,South,93,1.9,False
14670,37,Female,East,97,1.6,False
14671,48,Female,North,3,3.4,False
14672,33,Female,South,60,3.5,False
14673,54,Male,West,56,4.1,False
14674,23,Male,East,1,3.2,False
14675,60,Female,South,64,2.6,False
14676,28,Female,South,12,1.6,True
14677,65,Male,North,5,2.8,True
14678,57,Male,South,78,4.1,False
14679,36,Male,East,52,4.7,False
14680,18,Female,South,97,3.7,False
14681,44,Male,North,71,4.2,False
14682,38,Female,East,43,3.8,False
14683,58,Male,North,58,1.9,False
14684,31,Female,North,30,4.4,False
14685,37,Male,North,18,4.0,False
14686,52,Male,West,37,1.9,False
14687,54,Female,South,18,3.0,False
14688,48,Female,South,36,4.7,False
14689,19,Male,West,55,3.7,False
14690,35,Male,South,74,4.6,False
14691,38,Male,West,56,2.0,False
14692,42,Male,East,60,4.3,False
14693,30,Male,North,94,1.7,False
14694,53,Female,West,78,4.1,False
14695,34,Male,East,85,3.6,False
14696,63,Male,South,87,4.2,False
14697,29,Male,East,47,4.0,False
14698,59,Male,North,21,2.9,False
14699,39,Male,East,32,4.6,False
14700,41,Female,East,30,2.6,False
14701,32,Male,East,96,2.7,False
14702,24,Female,West,41,4.0,False
14703,20,Female,South,58,4.2,False
14704,37,Female,South,62,2.3,False
14705,60,Female,North,41,3.2,False
14706,43,Female,North,76,1.8,False
14707,62,Female,West,18,1.3,True
14708,45,Male,West,38,2.5,False
14709,52,Female,South,47,4.8,False
14710,62,Male,West,57,2.1,False
14711,57,Male,South,22,1.2,False
14712,26,Male,East,45,3.6,False
14713,24,Male,East,55,2.5,False
14714,57,Male,South,39,4.0,False
14715,31,Male,West,68,2.0,False
14716,35,Female,East,40,3.8,False
14717,27,Male,North,74,4.4,False
14718,52,Female,South,93,3.0,False
14719,65,Female,East,16,4.8,False
14720,32,Female,North,98,4.2,False
14721,62,Male,South,62,2.8,False
14722,21,Male,South,83,2.3,False
14723,65,Male,South,74,5.0,False
14724,67,Female,East,76,4.7,False
14725,36,Male,East,8,3.9,False
14726,65,Male,West,79,2.4,False
14727,45,Male,South,35,1.4,False
14728,61,Female,West,32,1.5,False
14729,40,Male,West,89,4.0,False
14730,39,Male,West,86,3.6,False
14731,39,Male,South,46,2.0,False
14732,51,Male,East,44,1.3,False
14733,57,Male,East,80,4.9,False
14734,28,Male,East,82,3.8,False
14735,61,Female,South,91,1.0,False
14736,55,Male,East,51,1.6,False
14737,65,Male,West,20,3.5,False
14738,48,Female,West,56,1.5,False
14739,44,Male,South,83,2.5,False
14740,22,Female,South,81,3.7,False
14741,59,Male,South,95,1.0,False
14742,46,Female,North,8,1.0,True
14743,22,Male,South,51,2.5,False
14744,35,Female,South,1,4.9,False
14745,46,Female,South,92,1.8,False
14746,19,Male,West,43,2.8,False
14747,31,Male,East,90,3.7,False
14748,40,Male,East,65,2.5,False
14749,46,Female,North,59,3.4,False
14750,56,Female,South,93,1.2,False
14751,25,Female,West,41,3.1,False
14752,21,Male,East,89,2.2,False
14753,54,Male,North,97,4.7,False
14754,49,Male,North,10,3.1,False
14755,66,Male,South,99,2.3,False
14756,55,Male,South,37,2.1,False
14757,46,Female,East,17,1.4,True
14758,46,Female,South,14,3.4,False
14759,18,Male,East,84,1.7,False
14760,20,Male,South,16,4.6,False
14761,59,Male,East,4,4.8,False
14762,62,Female,North,18,2.9,True
14763,36,Female,North,39,2.5,False
14764,31,Female,North,4,2.7,True
14765,49,Male,West,90,2.3,False
14766,40,Female,North,13,4.7,False
14767,60,Male,South,54,4.8,False
14768,43,Female,North,89,2.6,False
14769,35,Female,North,21,4.5,False
14770,60,Male,East,13,3.5,False
14771,32,Female,East,85,4.3,False
14772,42,Female,South,79,3.1,False
14773,53,Male,South,31,1.5,False
14774,60,Female,West,5,2.7,True
14775,55,Female,East,85,3.0,False
14776,39,Female,East,85,3.8,False
14777,35,Female,South,9,4.1,False
14778,29,Male,East,45,1.5,False
14779,44,Male,North,73,3.6,False
14780,65,Female,South,9,3.0,False
14781,37,Male,East,9,3.2,False
14782,33,Female,South,78,1.7,False
14783,67,Female,East,58,1.4,False
14784,63,Female,South,22,2.2,False
14785,66,Female,West,56,2.2,False
14786,32,Male,North,4,2.2,True
14787,27,Female,North,43,5.0,False
14788,56,Male,East,30,3.2,False
14789,22,Male,North,76,4.6,False
14790,60,Female,North,29,3.7,False
14791,52,Male,East,16,1.4,True
14792,34,Female,North,15,2.7,True
14793,68,Female,East,8,3.3,False
14794,58,Male,East,74,4.0,False
14795,47,Male,North,15,3.6,False
14796,21,Female,West,60,4.3,False
14797,64,Female,South,33,3.8,False
14798,39,Male,West,72,1.1,False
14799,48,Female,West,41,1.3,False
14800,46,Female,West,92,3.7,False
14801,58,Female,South,77,3.3,False
14802,33,Male,East,85,1.8,False
14803,42,Female,East,77,2.1,False
14804,34,Female,East,59,2.5,False
14805,35,Female,West,33,3.1,False
14806,54,Female,West,86,5.0,False
14807,54,Male,South,42,4.8,False
14808,46,Male,West,15,2.9,True
14809,58,Male,North,86,3.9,False
14810,44,Male,West,19,1.7,True
14811,48,Female,East,46,2.4,False
14812,40,Female,North,76,4.6,False
14813,59,Male,South,89,1.5,False
14814,42,Female,North,90,4.4,False
14815,39,Female,West,89,1.2,False
14816,30,Male,East,91,2.2,False
14817,34,Male,East,29,2.1,False
14818,62,Male,East,94,3.4,False
14819,56,Female,East,85,1.9,False
14820,69,Male,North,87,1.8,False
14821,20,Female,East,10,3.5,False
14822,18,Male,West,61,4.8,False
14823,59,Female,South,31,1.0,False
14824,64,Female,South,2,4.8,False
14825,62,Female,West,11,2.3,True
14826,34,Female,North,40,1.8,False
14827,46,Female,East,39,2.7,False
14828,35,Female,North,88,5.0,False
14829,59,Female,West,50,3.3,False
14830,69,Female,East,6,4.7,False
14831,26,Male,South,28,3.8,False
14832,43,Male,West,12,3.5,False
14833,41,Male,North,93,1.6,False
14834,50,Male,South,98,2.7,False
14835,29,Female,North,48,3.1,False
14836,60,Female,South,56,4.3,False
14837,60,Male,South,82,4.2,False
14838,32,Male,West,33,4.5,False
14839,69,Female,West,10,4.3,False
14840,31,Male,East,9,4.4,False
14841,26,Male,West,59,1.0,False
14842,48,Male,West,22,1.7,False
14843,51,Female,South,49,1.4,False
14844,19,Male,South,77,1.4,False
14845,65,Female,West,80,1.4,False
14846,55,Female,West,61,2.9,False
14847,62,Female,North,31,2.7,False
14848,55,Male,North,65,2.6,False
14849,18,Male,East,7,1.8,True
14850,62,Male,North,22,2.7,False
14851,51,Male,North,94,1.5,False
14852,40,Male,North,21,4.1,False
14853,18,Female,North,47,4.2,False
14854,50,Male,North,32,4.4,False
14855,28,Female,East,47,5.0,False
14856,65,Male,East,66,1.1,False
14857,26,Female,North,93,3.3,False
14858,24,Female,South,65,2.0,False
14859,63,Male,East,93,2.6,False
14860,54,Female,West,61,4.3,False
14861,68,Male,North,85,1.9,False
14862,41,Male,South,17,4.5,False
14863,66,Male,South,23,4.0,False
14864,25,Male,East,50,2.3,False
14865,53,Male,South,80,2.2,False
14866,19,Female,West,69,2.1,False
14867,69,Female,South,64,1.2,False
14868,62,Male,West,48,1.2,False
14869,69,Female,North,13,1.8,True
14870,23,Male,North,17,4.0,False
14871,67,Male,North,64,4.0,False
14872,54,Female,West,74,3.6,False
14873,29,Male,North,51,3.4,False
14874,36,Female,North,84,1.3,False
14875,69,Male,North,95,1.4,False
14876,46,Male,South,25,3.5,False
14877,36,Female,North,20,3.9,False
14878,48,Male,West,59,1.5,False
14879,64,Female,South,97,2.0,False
14880,56,Female,North,69,3.0,False
14881,46,Male,East,21,1.7,False
14882,68,Female,West,74,1.5,False
14883,38,Female,South,84,4.5,False
14884,52,Female,North,89,1.9,False
14885,50,Female,West,33,1.2,False
14886,38,Male,South,78,4.6,False
14887,27,Female,South,63,1.2,False
14888,21,Male,North,94,4.0,False
14889,65,Male,North,56,4.5,False
14890,29,Female,South,6,2.5,True
14891,27,Female,North,12,2.4,True
14892,20,Male,East,57,1.8,False
14893,25,Female,South,84,2.5,False
14894,22,Male,East,77,2.8,False
14895,65,Male,South,57,1.5,False
14896,53,Male,East,99,1.9,False
14897,65,Male,South,92,2.5,False
14898,39,Male,South,68,2.5,False
14899,52,Male,North,89,1.6,False
14900,40,Female,South,75,4.9,False
14901,21,Male,East,50,4.5,False
14902,33,Female,South,27,4.6,False
14903,54,Male,South,61,1.6,False
14904,39,Male,North,5,2.9,True
14905,38,Female,West,81,3.7,False
14906,67,Male,North,99,1.2,False
14907,44,Female,East,93,1.1,False
14908,69,Male,East,81,1.8,False
14909,57,Male,North,85,2.5,False
14910,25,Female,East,67,1.5,False
14911,24,Male,South,4,1.7,True
14912,59,Male,East,83,4.3,False
14913,51,Female,East,13,4.2,False
14914,47,Female,East,3,4.1,False
14915,69,Female,East,71,2.0,False
14916,42,Female,West,83,1.9,False
14917,55,Female,East,15,4.6,False
14918,32,Male,North,96,4.5,False
14919,63,Female,East,19,2.5,True
14920,45,Male,East,31,3.3,False
14921,57,Female,East,15,3.9,False
14922,26,Male,West,48,4.7,False
14923,22,Female,South,81,1.2,False
14924,54,Female,North,54,3.3,False
14925,58,Male,West,55,4.7,False
14926,39,Male,East,58,2.0,False
14927,56,Female,North,81,1.3,False
14928,57,Female,West,86,1.5,False
14929,32,Female,West,56,1.4,False
14930,52,Female,North,96,1.3,False
14931,44,Female,East,63,1.7,False
14932,34,Female,North,64,3.7,False
14933,36,Male,North,35,1.1,False
14934,35,Female,West,31,2.3,False
14935,27,Male,West,19,2.9,True
14936,19,Female,North,96,1.7,False
14937,19,Male,West,84,1.5,False
14938,66,Female,South,58,1.2,False
14939,64,Male,North,73,5.0,False
14940,44,Female,East,53,1.6,False
14941,33,Male,North,68,3.7,False
14942,49,Male,South,9,3.7,False
14943,55,Male,North,10,3.4,False
14944,69,Male,South,48,4.1,False
14945,43,Male,East,95,2.4,False
14946,49,Male,South,97,3.3,False
14947,51,Female,East,23,1.7,False
14948,64,Male,North,77,2.5,False
14949,67,Male,North,96,4.9,False
14950,25,Female,East,25,3.5,False
14951,53,Male,West,88,1.7,False
14952,47,Male,South,57,4.7,False
14953,22,Female,West,36,2.7,False
14954,49,Male,West,26,2.4,False
14955,25,Female,North,27,2.7,False
14956,39,Male,North,36,2.9,False
14957,66,Female,South,32,2.4,False
14958,55,Female,West,27,1.7,False
14959,64,Female,North,14,1.6,True
14960,18,Male,East,46,3.1,False
14961,28,Male,East,49,1.9,False
14962,55,Female,East,79,4.5,False
14963,23,Male,North,34,4.6,False
14964,37,Female,East,91,2.3,False
14965,37,Female,South,89,1.7,False
14966,35,Male,East,30,4.1,False
14967,35,Male,North,33,1.4,False
14968,24,Female,South,43,4.6,False
14969,49,Female,North,8,2.6,True
14970,43,Female,South,69,1.9,False
14971,41,Male,East,14,4.4,False
14972,65,Male,East,97,3.6,False
14973,68,Female,South,61,1.1,False
14974,29,Female,South,21,4.9,False
14975,43,Female,East,97,4.9,False
14976,47,Male,North,29,4.4,False
14977,35,Male,West,73,4.3,False
14978,21,Male,West,91,1.4,False
14979,51,Male,East,94,1.4,False
14980,40,Female,West,9,1.2,True
14981,46,Male,North,96,2.3,False
14982,26,Female,West,87,1.9,False
14983,56,Male,West,74,2.3,False
14984,29,Female,East,62,3.6,False
14985,54,Female,South,57,2.1,False
14986,29,Female,West,87,2.9,False
14987,33,Male,North,28,3.7,False
14988,36,Female,West,29,1.6,False
14989,29,Male,West,49,5.0,False
14990,18,Female,East,90,4.5,False
14991,18,Male,East,51,3.9,False
14992,36,Male,North,59,5.0,False
14993,69,Male,South,97,1.3,False
14994,61,Female,West,41,1.2,False
14995,54,Female,South,19,2.0,True
14996,58,Male,East,23,2.3,False
14997,61,Female,West,68,3.7,False
14998,19,Male,West,95,5.0,False
14999,30,Female,South,28,4.6,False
15000,21,Female,West,74,3.6,False
15001,36,Female,East,72,1.8,False
15002,57,Male,West,96,3.2,False
15003,62,Female,South,34,4.0,False
15004,50,Male,West,18,4.2,False
15005,34,Female,West,33,5.0,False
15006,34,Male,West,55,1.3,False
15007,21,Male,North,82,4.8,False
15008,25,Male,East,30,1.7,False
15009,47,Male,South,3,3.5,False
15010,69,Male,East,22,3.7,False
15011,54,Male,South,16,2.1,True
15012,65,Male,North,9,1.6,True
15013,49,Female,West,97,2.2,False
15014,19,Male,West,80,2.2,False
15015,42,Female,North,92,4.2,False
15016,43,Male,North,39,1.8,False
15017,58,Male,East,83,3.9,False
15018,30,Male,West,63,1.6,False
15019,36,Female,East,33,2.6,False
15020,41,Female,North,15,1.7,True
15021,26,Male,North,25,4.7,False
15022,52,Female,West,31,4.2,False
15023,49,Male,West,60,1.1,False
15024,18,Male,West,44,2.4,False
15025,48,Male,East,50,2.4,False
15026,35,Female,West,16,2.9,True
15027,32,Male,West,73,1.9,False
15028,41,Male,North,70,3.1,False
15029,18,Male,East,50,2.3,False
15030,32,Female,North,30,2.7,False
15031,40,Female,West,40,2.7,False
15032,67,Male,South,42,4.2,False
15033,68,Female,West,77,3.4,False
15034,37,Female,East,1,2.3,True
15035,47,Female,North,64,4.3,False
15036,68,Female,East,42,2.1,False
15037,69,Female,West,77,1.7,False
15038,30,Female,North,35,1.4,False
15039,22,Female,West,97,3.7,False
15040,54,Male,West,46,2.1,False
15041,28,Male,West,95,2.6,False
15042,59,Male,East,18,4.7,False
15043,23,Male,North,79,2.8,False
